Windspeed,8.6
WindAngle,298
CoG,35
SoG,1.9
Heading,20
Windspeed,8.7
WindAngle,296
Latitude,43.9439052
Longitude,15.4287014
Heading,20
Windspeed,8.7
WindAngle,296
CoG,35
SoG,2.0
Heading,20
Windspeed,8.7
WindAngle,296
Heading,20
Windspeed,8.7
WindAngle,296
CoG,35
SoG,2.0
Latitude,43.9439068
Longitude,15.4287031
Heading,20
Windspeed,8.7
WindAngle,296
Heading,20
Windspeed,8.7
WindAngle,296
CoG,35
SoG,2.0
Latitude,43.9439084
Longitude,15.4287052
Heading,20
Depth,12.4
DepthOffset,-0.001
Windspeed,8.7
WindAngle,296
SpeedThroughWater,2.1
SoG,1273.9
Log,3971.30
Heading,20
Windspeed,8.7
WindAngle,296
CoG,35
SoG,2.0
Heading,20
Windspeed,8.7
WindAngle,296
Heading,20
Windspeed,8.7
WindAngle,296
CoG,35
SoG,2.0
Heading,20
Windspeed,8.6
WindAngle,299
Latitude,43.9439132
Longitude,15.4287106
Heading,20
Windspeed,8.6
WindAngle,299
CoG,35
SoG,2.0
Heading,20
Windspeed,8.6
WindAngle,299
Heading,20
Windspeed,8.6
WindAngle,299
CoG,35
SoG,2.0
Heading,20
Windspeed,8.6
WindAngle,299
Heading,20
Windspeed,8.6
WindAngle,299
CoG,35
SoG,2.0
Heading,20
Depth,12.0
DepthOffset,-0.001
Windspeed,8.6
WindAngle,299
Latitude,43.9439182
Longitude,15.4287151
Heading,20
Windspeed,8.6
WindAngle,299
CoG,34
SoG,2.0
Heading,20
Windspeed,8.6
WindAngle,299
Heading,20
Windspeed,8.6
WindAngle,299
CoG,34
SoG,2.0
Heading,20
Windspeed,8.8
WindAngle,299
Heading,19
Windspeed,8.8
WindAngle,299
CoG,34
SoG,2.0
Latitude,43.9439216
Longitude,15.4287186
Heading,19
Windspeed,8.8
WindAngle,299
Heading,19
Windspeed,8.8
WindAngle,299
CoG,33
SoG,2.0
Heading,19
Windspeed,8.8
WindAngle,299
Heading,19
Windspeed,8.8
WindAngle,299
CoG,33
SoG,2.1
Latitude,43.9439251
Longitude,15.4287217
Heading,19
Depth,11.9
DepthOffset,-0.001
Windspeed,8.8
WindAngle,299
SpeedThroughWater,2.1
SoG,1273.9
Log,3971.30
Heading,19
Windspeed,8.8
WindAngle,299
CoG,33
SoG,2.1
Latitude,43.9439268
Longitude,15.4287234
Heading,19
Windspeed,8.8
WindAngle,299
Latitude,43.9439287
Longitude,15.4287246
Heading,19
Windspeed,8.8
WindAngle,299
CoG,33
SoG,2.1
Heading,19
Windspeed,8.8
WindAngle,300
Heading,19
Windspeed,8.8
WindAngle,300
CoG,32
SoG,2.1
Latitude,43.9439307
Longitude,15.4287255
Heading,19
Windspeed,8.8
WindAngle,300
Latitude,43.9439327
Longitude,15.4287268
Heading,19
Windspeed,8.8
WindAngle,300
CoG,32
SoG,2.1
Latitude,43.9439327
Longitude,15.4287268
Heading,19
Windspeed,8.8
WindAngle,300
Heading,19
Windspeed,8.8
WindAngle,300
CoG,31
SoG,2.1
Heading,19
Depth,12.0
DepthOffset,-0.001
Windspeed,8.8
WindAngle,300
SpeedThroughWater,2.1
SoG,1273.9
Log,3971.30
Latitude,43.9439367
Longitude,15.4287291
Heading,19
Windspeed,8.8
WindAngle,300
CoG,31
SoG,2.1
Latitude,43.9439367
Longitude,15.4287291
Heading,19
Windspeed,8.8
WindAngle,300
Latitude,43.9439389
Longitude,15.4287300
Heading,19
Windspeed,8.8
WindAngle,300
CoG,30
SoG,2.1
Heading,19
Windspeed,8.7
WindAngle,299
Heading,19
Windspeed,8.7
WindAngle,299
CoG,30
SoG,2.1
Heading,19
Windspeed,8.7
WindAngle,299
Heading,19
Windspeed,8.7
WindAngle,299
CoG,29
SoG,2.1
Latitude,43.9439428
Longitude,15.4287324
Heading,19
Windspeed,8.7
WindAngle,299
Heading,19
Windspeed,8.7
WindAngle,299
CoG,29
SoG,2.1
Heading,18
Depth,12.0
DepthOffset,-0.001
Windspeed,8.7
WindAngle,299
SpeedThroughWater,2.2
SoG,1273.9
Heading,18
Windspeed,8.7
WindAngle,299
CoG,29
SoG,2.2
Heading,18
Windspeed,8.7
WindAngle,299
Heading,18
Windspeed,8.7
WindAngle,299
CoG,29
SoG,2.2
Heading,18
Windspeed,8.8
WindAngle,300
Heading,18
Windspeed,8.8
WindAngle,300
CoG,29
SoG,2.2
Heading,18
Windspeed,8.8
WindAngle,300
Heading,18
Windspeed,8.8
WindAngle,300
CoG,29
SoG,2.2
Heading,18
Windspeed,8.8
WindAngle,300
Heading,18
Windspeed,8.8
WindAngle,300
CoG,29
SoG,2.2
Heading,18
Depth,12.1
DepthOffset,-0.001
Windspeed,8.8
WindAngle,300
SpeedThroughWater,2.2
SoG,1273.9
Log,3971.30
Heading,18
Windspeed,8.8
WindAngle,300
CoG,29
SoG,2.2
Heading,18
Windspeed,8.8
WindAngle,300
Latitude,43.9439584
Longitude,15.4287442
Heading,18
Windspeed,8.8
WindAngle,300
CoG,29
SoG,2.2
Heading,18
Windspeed,8.9
WindAngle,299
Heading,18
Windspeed,8.9
WindAngle,299
CoG,29
SoG,2.2
Heading,18
Windspeed,8.9
WindAngle,299
Latitude,43.9439623
Longitude,15.4287473
Heading,18
Windspeed,8.9
WindAngle,299
CoG,29
SoG,2.2
Heading,18
Windspeed,8.9
WindAngle,299
Latitude,43.9439643
Longitude,15.4287489
Heading,18
Windspeed,8.9
WindAngle,299
CoG,29
SoG,2.2
Heading,18
Depth,12.0
DepthOffset,-0.001
Windspeed,8.9
WindAngle,299
SpeedThroughWater,2.4
SoG,1273.9
Heading,18
Windspeed,8.9
WindAngle,299
CoG,29
SoG,2.2
Heading,18
Windspeed,8.9
WindAngle,299
Latitude,43.9439684
Longitude,15.4287518
Heading,18
Windspeed,8.9
WindAngle,299
CoG,28
SoG,2.3
Heading,18
Windspeed,8.7
WindAngle,300
Heading,18
Windspeed,8.7
WindAngle,300
CoG,28
SoG,2.3
Heading,18
Windspeed,8.7
WindAngle,300
Latitude,43.9439726
Longitude,15.4287548
Heading,18
Windspeed,8.7
WindAngle,300
CoG,28
SoG,2.3
Latitude,43.9439747
Longitude,15.4287564
Heading,17
Windspeed,8.7
WindAngle,300
Heading,17
Windspeed,8.7
WindAngle,300
CoG,28
SoG,2.3
Latitude,43.9439768
Longitude,15.4287576
Heading,17
Depth,11.9
DepthOffset,-0.001
Windspeed,8.7
WindAngle,300
SpeedThroughWater,2.4
SoG,1273.9
Heading,17
Windspeed,8.7
WindAngle,300
CoG,28
SoG,2.3
Latitude,43.9439791
Longitude,15.4287584
Heading,17
Windspeed,8.7
WindAngle,300
Heading,17
Windspeed,8.7
WindAngle,300
CoG,27
SoG,2.3
Latitude,43.9439791
Longitude,15.4287584
Heading,17
Windspeed,8.7
WindAngle,300
Heading,17
Windspeed,8.7
WindAngle,300
CoG,27
SoG,2.3
Heading,17
Windspeed,8.7
WindAngle,300
Heading,17
Windspeed,8.7
WindAngle,300
CoG,27
SoG,2.3
Heading,17
Windspeed,8.7
WindAngle,300
Heading,17
Windspeed,8.7
WindAngle,300
CoG,27
SoG,2.3
Heading,17
Depth,12.1
DepthOffset,-0.001
Windspeed,8.7
WindAngle,300
SpeedThroughWater,2.4
SoG,1273.9
Log,3971.30
Heading,17
Windspeed,8.7
WindAngle,300
CoG,27
SoG,2.3
Latitude,43.9439880
Longitude,15.4287677
Heading,17
Windspeed,8.7
WindAngle,300
Heading,17
Windspeed,8.7
WindAngle,300
CoG,27
SoG,2.3
Latitude,43.9439899
Longitude,15.4287696
Heading,17
Windspeed,8.7
WindAngle,299
Heading,17
Windspeed,8.7
WindAngle,299
CoG,27
SoG,2.4
Latitude,43.9439919
Longitude,15.4287714
Heading,17
Windspeed,8.7
WindAngle,299
Heading,17
Latitude,43.9439919
Longitude,15.4287714
Windspeed,8.7
WindAngle,299
CoG,27
SoG,2.4
Heading,16
Windspeed,8.7
WindAngle,299
Heading,16
Windspeed,8.7
WindAngle,299
Heading,16
CoG,27
SoG,2.4
Latitude,43.9439960
Longitude,15.4287747
Depth,12.1
DepthOffset,-0.001
Windspeed,8.7
WindAngle,299
SpeedThroughWater,2.4
SoG,1273.9
Latitude,43.9439960
Longitude,15.4287747
Heading,16
Windspeed,8.7
WindAngle,299
CoG,27
SoG,2.4
Heading,16
Windspeed,8.7
WindAngle,299
Heading,16
Latitude,43.9439982
Longitude,15.4287762
Windspeed,8.7
WindAngle,299
Heading,16
CoG,27
SoG,2.4
Windspeed,8.7
WindAngle,301
Heading,16
Windspeed,8.7
WindAngle,301
Heading,16
CoG,27
SoG,2.4
Windspeed,8.7
WindAngle,301
Heading,16
Windspeed,8.7
WindAngle,301
Heading,16
CoG,27
SoG,2.4
Windspeed,8.7
WindAngle,301
Heading,16
Latitude,43.9440043
Longitude,15.4287815
Windspeed,8.7
WindAngle,301
Heading,16
CoG,27
SoG,2.4
Latitude,43.9440064
Longitude,15.4287834
Depth,12.2
DepthOffset,-0.001
Windspeed,8.7
WindAngle,301
SpeedThroughWater,2.4
SoG,1273.9
Log,3971.30
Heading,16
Windspeed,8.7
WindAngle,301
Heading,16
CoG,27
SoG,2.4
Windspeed,8.7
WindAngle,301
Heading,16
Windspeed,8.7
WindAngle,301
Heading,15
CoG,27
SoG,2.4
Windspeed,8.8
WindAngle,301
Heading,15
Latitude,43.9440103
Longitude,15.4287873
Windspeed,8.8
WindAngle,301
Heading,15
CoG,27
SoG,2.4
Windspeed,8.8
WindAngle,301
Heading,15
Windspeed,8.8
WindAngle,301
Heading,15
CoG,27
SoG,2.4
Windspeed,8.8
WindAngle,301
Heading,15
Windspeed,8.8
WindAngle,301
Heading,15
CoG,27
SoG,2.4
Depth,12.1
DepthOffset,-0.001
Windspeed,8.8
WindAngle,301
SpeedThroughWater,2.4
SoG,1273.9
Log,3971.30
Heading,15
Latitude,43.9440164
Longitude,15.4287925
Windspeed,8.8
WindAngle,301
Heading,15
CoG,27
SoG,2.5
Latitude,43.9440187
Longitude,15.4287938
Windspeed,8.8
WindAngle,301
Heading,15
Latitude,43.9440187
Longitude,15.4287938
Windspeed,8.8
WindAngle,301
Heading,15
CoG,27
SoG,2.5
Windspeed,8.7
WindAngle,302
Heading,15
Latitude,43.9440207
Longitude,15.4287955
Windspeed,8.7
WindAngle,302
Heading,15
CoG,27
SoG,2.5
Windspeed,8.7
WindAngle,302
Heading,15
Windspeed,8.7
WindAngle,302
Heading,15
CoG,27
SoG,2.5
Latitude,43.9440251
Longitude,15.4287985
Heading,15
Latitude,43.9440251
Longitude,15.4287985
Windspeed,8.7
WindAngle,302
Heading,14
CoG,27
SoG,2.5
Depth,12.0
DepthOffset,-0.001
Latitude,43.9440273
Longitude,15.4288002
